seas_id,player,tm,season,age,experience,g,gs,mp,fg,fga,x3p,x3pa,x2p,x2pa,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,playoffs,w,l,forward,guard,center,All-NBA Probability
30779,Juancho Hernangómez,TOR,2023,27,7,42,10,614,48,114,17,67,31,47,9,16,27,96,123,25,16,6,15,43,122,0,31,32,1,0,0,0
30778,Juan Toscano-Anderson,UTA,2023,29,4,4,0,57,3,11,1,4,2,7,0,0,2,14,16,4,2,1,3,7,7,0,31,32,1,0,0,0
30777,Juan Toscano-Anderson,UTA,2023,29,4,30,7,365,33,66,4,20,29,46,11,15,14,47,61,25,10,7,17,46,81,0,31,32,1,0,0,0
30776,Juan Toscano-Anderson,UTA,2023,29,4,34,7,422,36,77,5,24,31,53,11,15,16,61,77,29,12,8,20,53,88,0,31,32,1,0,0,0
30775,JT Thor,CHO,2023,20,2,50,2,562,47,126,16,62,31,64,18,29,26,59,85,19,13,11,22,39,128,0,20,43,1,0,0,0
30768,Josh Minott,MIN,2023,20,1,11,0,68,14,27,1,4,13,23,6,6,5,17,22,3,3,6,0,7,35,0,32,32,1,0,0,0
30760,Jordan Schakel,WAS,2023,24,2,2,0,6,1,2,1,1,0,1,0,0,0,0,0,1,1,0,0,1,3,0,29,32,1,0,0,0
30758,Jordan Nwora,IND,2023,24,3,5,0,95,19,41,7,18,12,23,2,4,2,17,19,10,3,0,3,3,47,0,28,35,1,0,0,0
30757,Jordan Nwora,IND,2023,24,3,38,3,597,76,197,40,102,36,95,37,43,29,88,117,38,12,7,34,34,229,0,28,35,1,0,0,0
30756,Jordan Nwora,IND,2023,24,3,43,3,692,95,238,47,120,48,118,39,47,31,105,136,48,15,7,37,37,276,0,28,35,1,0,0,0
30754,Jordan Hall,SAS,2023,21,1,9,0,83,9,28,3,15,6,13,7,9,3,9,12,11,1,0,7,6,28,0,15,47,1,0,0,0
30751,Jonathan Kuminga,GSW,2023,20,2,50,11,988,169,342,34,104,135,238,62,95,44,112,156,91,24,21,75,115,434,0,32,30,1,0,0,0
30750,Jonathan Isaac,ORL,2023,25,4,11,0,124,22,53,6,15,16,38,5,9,15,29,44,6,14,4,4,5,55,0,26,36,1,0,0,0
30748,Johnny Juzang,UTA,2023,21,1,1,0,15,1,5,1,4,0,1,0,2,0,1,1,0,1,1,0,1,3,0,31,32,1,0,0,0
30741,Joe Wieskamp,TOR,2023,23,2,3,0,24,3,8,3,7,0,1,0,0,0,2,2,1,0,0,1,1,9,0,31,32,1,0,0,0
30786,Justin Jackson,BOS,2023,27,6,23,0,107,7,27,5,20,2,7,1,2,2,15,17,9,4,4,2,7,20,0,44,18,1,0,0,0
30818,Kevin Love,MIA,2023,34,15,41,3,821,111,285,69,195,42,90,56,63,42,238,280,76,7,7,47,65,347,0,33,29,1,0,0,0
30817,Kevin Love,MIA,2023,34,15,44,6,890,118,308,74,214,44,94,58,65,45,261,306,84,9,9,48,71,368,0,33,29,1,0,0,0
30816,Kevin Knox,POR,2023,23,5,5,0,24,1,5,0,4,1,1,2,2,2,2,4,0,0,0,0,5,4,0,29,32,1,0,0,0
30815,Kevin Knox,POR,2023,23,5,42,1,593,84,179,43,116,41,63,26,33,20,88,108,15,14,12,32,74,237,0,29,32,1,0,0,0
30814,Kevin Knox,POR,2023,23,5,47,1,617,85,184,43,120,42,64,28,35,22,90,112,15,14,12,32,79,241,0,29,32,1,0,0,0
30810,Kessler Edwards,SAC,2023,22,2,14,1,79,6,24,2,12,4,12,1,2,6,8,14,2,3,1,4,3,15,0,36,25,1,0,0,0
30809,Kessler Edwards,SAC,2023,22,2,16,1,93,6,28,2,14,4,14,1,2,7,9,16,4,3,1,4,3,15,0,36,25,1,0,0,0
30806,Kenyon Martin Jr.,HOU,2023,22,3,61,28,1621,285,510,51,162,234,348,103,156,93,248,341,96,30,25,70,109,724,0,13,48,1,0,0,0
30804,Kenrich Williams,OKC,2023,28,5,53,10,1206,179,346,50,134,129,212,17,39,97,164,261,105,45,14,32,112,425,0,28,33,1,0,0,0
30803,Kenneth Lofton Jr.,MEM,2023,20,1,10,0,36,8,20,0,4,8,16,3,5,1,4,5,5,1,0,2,5,19,0,37,23,1,0,0,0
30796,Kelly Oubre Jr.,CHO,2023,27,8,38,30,1214,276,652,84,271,192,381,111,152,54,141,195,42,58,13,49,113,747,0,20,43,1,0,0,0
30793,Keita Bates-Diop,SAS,2023,27,5,48,26,999,150,307,28,79,122,228,68,86,47,119,166,59,33,14,38,49,396,0,15,47,1,0,0,0
30787,Justise Winslow,POR,2023,26,8,29,11,776,81,198,14,45,67,153,20,28,49,96,145,98,30,11,43,89,196,0,29,32,1,0,0,0
30652,Georges Niang,PHI,2023,29,7,58,0,1125,172,389,120,299,52,90,28,32,17,123,140,64,23,11,41,109,492,0,39,21,1,0,0,0
30690,Jake LaRavia,MEM,2023,21,1,31,0,386,34,87,21,63,13,24,7,9,16,43,59,21,12,4,18,47,96,0,37,23,1,0,0,0
30686,Jaden McDaniels,MIN,2023,22,3,61,61,1868,276,531,77,200,199,331,76,103,76,163,239,123,60,59,88,211,705,0,32,32,1,0,0,0
30683,Jack White,DEN,2023,25,1,15,0,47,7,16,3,8,4,8,2,3,3,5,8,2,1,2,1,7,19,0,44,19,1,0,0,0
30682,Jabari Walker,POR,2023,20,1,41,0,368,43,97,5,26,38,71,21,29,33,49,82,21,4,9,14,41,112,0,29,32,1,0,0,0
30681,Jabari Smith Jr.,HOU,2023,19,1,58,58,1751,243,633,89,304,154,329,115,146,77,333,410,71,29,57,84,170,690,0,13,48,1,0,0,0
30678,Ish Wainright,PHO,2023,28,2,44,1,684,65,167,43,125,22,42,21,25,36,59,95,44,35,15,19,89,194,0,33,29,1,0,0,0
30676,Isaiah Todd,WAS,2023,21,2,4,0,13,1,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,29,32,1,0,0,0
30674,Isaiah Roby,SAS,2023,24,4,42,2,474,67,155,18,60,49,95,20,41,21,86,107,38,18,7,31,53,172,0,15,47,1,0,0,0
30673,Isaiah Mobley,CLE,2023,23,1,9,0,26,4,8,1,2,3,6,0,0,1,10,11,0,1,0,0,2,9,0,39,25,1,0,0,0
30672,Isaiah Livers,DET,2023,24,2,40,10,841,74,182,52,141,22,41,22,28,19,73,92,25,20,22,23,76,222,0,15,47,1,0,0,0
30668,Isaac Okoro,CLE,2023,22,3,64,34,1358,144,293,50,141,94,152,64,87,43,122,165,73,44,27,37,124,402,0,39,25,1,0,0,0
30666,Herbert Jones,NOP,2023,24,2,46,46,1319,154,350,33,118,121,232,92,123,62,116,178,99,74,31,58,146,433,0,30,32,1,0,0,0
30665,Haywood Highsmith,MIA,2023,26,3,44,9,853,81,190,36,101,45,89,11,24,46,117,163,30,33,15,35,71,209,0,33,29,1,0,0,0
30662,Greg Brown III,POR,2023,21,2,16,0,93,11,28,1,7,10,21,5,12,2,17,19,3,4,5,6,13,28,0,29,32,1,0,0,0
30660,Grant Williams,BOS,2023,24,4,61,21,1668,172,376,90,223,82,153,81,98,67,224,291,111,38,23,68,159,515,0,44,18,1,0,0,0
30658,Gordon Hayward,CHO,2023,32,13,37,37,1157,202,428,38,119,164,309,98,120,27,137,164,136,35,8,72,53,540,0,20,43,1,0,0,0
30689,Jae'Sean Tate,HOU,2023,27,3,22,7,474,74,158,9,31,65,127,28,42,33,49,82,57,14,4,35,73,185,0,13,48,1,0,0,0
30697,Jalen Johnson,ATL,2023,21,2,57,6,817,115,240,23,81,92,159,41,62,41,178,219,52,26,26,28,81,294,0,31,31,1,0,0,0
30734,Jeremy Sochan,SAS,2023,19,1,50,47,1302,207,463,29,111,178,352,71,103,84,164,248,129,36,22,85,127,514,0,15,47,1,0,0,0
30733,Jeremiah Robinson-Earl,OKC,2023,22,2,32,18,646,92,202,31,93,61,109,29,36,57,86,143,31,21,11,16,56,244,0,28,33,1,0,0,0
30727,Jaylin Williams,OKC,2023,20,1,29,16,477,61,131,24,53,37,78,18,27,23,108,131,42,11,5,19,55,164,0,28,33,1,0,0,0
30718,Jarred Vanderbilt,LAL,2023,23,5,6,4,140,19,32,1,3,18,29,8,8,18,34,52,13,9,2,8,12,47,0,29,33,1,0,0,0
30717,Jarred Vanderbilt,LAL,2023,23,5,52,41,1254,173,311,19,57,154,254,67,102,121,288,409,142,53,15,68,133,432,0,29,33,1,0,0,0
30716,Jarred Vanderbilt,LAL,2023,23,5,58,45,1394,192,343,20,60,172,283,75,110,139,322,461,155,62,17,76,145,479,0,29,33,1,0,0,0
30713,JaMychal Green,GSW,2023,32,9,42,1,606,99,192,29,83,70,109,35,49,57,106,163,40,20,14,48,83,262,0,32,30,1,0,0,0
30709,James Johnson,IND,2023,35,14,12,1,98,10,27,3,10,7,17,3,4,2,14,16,7,4,5,5,24,26,0,28,35,1,0,0,0
30704,Jamal Cain,MIA,2023,23,1,14,0,186,26,50,2,12,24,38,12,16,12,27,39,9,8,0,4,15,66,0,33,29,1,0,0,0
30701,Jalen Smith,IND,2023,22,3,53,28,963,180,389,43,154,137,235,78,102,95,206,301,49,17,45,59,112,481,0,28,35,1,0,0,0
30698,Jalen McDaniels,PHI,2023,25,4,62,21,1590,231,516,67,206,164,310,92,111,52,240,292,117,69,29,81,171,621,0,39,21,1,0,0,0
