seas_id,player,tm,season,age,experience,g,gs,mp,fg,fga,x3p,x3pa,x2p,x2pa,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,playoffs,w,l,forward,guard,center,All-NBA Probability
30848,Luka Garza,MIN,2023,24,2,23,0,209,54,102,13,36,41,66,38,48,29,27,56,14,2,1,10,35,159,0,32,32,0,0,1,0
30852,Luke Kornet,BOS,2023,27,6,53,0,613,85,122,3,9,82,113,29,34,64,84,148,36,10,40,19,69,202,0,44,18,0,0,1,0
30902,Mo Bamba,LAL,2023,24,5,44,6,726,110,227,45,117,65,110,39,59,49,157,206,44,12,41,25,97,304,0,29,33,0,0,1,0
30903,Mo Bamba,LAL,2023,24,5,40,6,681,106,214,43,108,63,106,35,51,47,137,184,42,12,38,22,86,290,0,29,33,0,0,1,0
30964,Richaun Holmes,SAC,2023,29,8,35,1,305,47,69,3,4,44,65,14,17,24,47,71,5,3,11,13,46,111,0,36,25,0,0,1,0
31040,Tony Bradley,CHI,2023,25,6,12,0,33,6,12,3,5,3,7,4,4,1,10,11,1,1,1,1,2,19,0,28,34,0,0,1,0
31018,Taj Gibson,WAS,2023,37,14,39,2,393,55,103,4,19,51,84,24,36,28,54,82,29,13,10,21,71,138,0,29,32,0,0,1,0
31080,Zach Collins,SAS,2023,25,5,51,14,1095,201,389,32,93,169,296,82,110,92,214,306,136,26,33,96,164,516,0,15,47,0,0,1,0
31064,Vernon Carey Jr.,WAS,2023,21,3,11,0,28,2,8,0,0,2,8,2,2,3,8,11,3,2,2,2,5,6,0,29,32,0,0,1,0
31061,Udoka Azubuike,UTA,2023,23,3,26,0,153,24,29,0,0,24,29,2,8,16,40,56,6,4,7,10,14,50,0,31,32,0,0,1,0
30949,Paul Reed,PHI,2023,23,3,47,0,446,63,110,0,4,63,106,18,24,56,89,145,14,30,29,28,84,144,0,39,21,0,0,1,0
30933,Orlando Robinson,MIA,2023,22,1,29,1,397,46,86,0,5,46,81,21,29,44,74,118,21,12,12,15,52,113,0,33,29,0,0,1,0
30919,Nick Richards,CHO,2023,25,3,48,0,833,142,234,0,0,142,234,99,135,117,163,280,22,9,46,39,110,383,0,20,43,0,0,1,0
30917,Nerlens Noel,DET,2023,28,9,14,3,152,12,30,1,2,11,28,7,10,7,30,37,7,13,9,8,25,32,0,15,47,0,0,1,0
30969,Robin Lopez,CLE,2023,34,15,32,1,245,38,58,2,3,36,55,12,16,19,21,40,14,1,4,21,33,90,0,39,25,0,0,1,0
30582,Day'Ron Sharpe,BRK,2023,21,2,34,2,350,56,103,4,6,52,97,16,27,56,73,129,25,6,19,30,66,132,0,34,27,0,0,1,0
30607,Dewayne Dedmon,MIA,2023,33,10,30,0,350,64,129,11,37,53,92,32,44,28,81,109,16,7,14,19,61,171,0,33,29,0,0,1,0
30558,Damian Jones,UTA,2023,27,7,24,1,197,23,41,0,3,23,38,16,22,20,42,62,5,3,14,10,21,62,0,31,32,0,0,1,0
30636,Frank Kaminsky,HOU,2023,29,8,4,0,29,1,8,0,4,1,4,4,4,1,5,6,7,1,2,0,1,6,0,13,48,0,0,1,0
30635,Frank Kaminsky,HOU,2023,29,8,26,0,176,25,44,11,23,14,21,10,12,3,33,36,21,5,1,9,21,71,0,13,48,0,0,1,0
30634,Frank Kaminsky,HOU,2023,29,8,30,0,205,26,52,11,27,15,25,14,16,4,38,42,28,6,3,9,22,77,0,13,48,0,0,1,0
30624,Dwight Powell,DAL,2023,31,9,58,46,1149,151,209,0,3,151,206,96,139,121,131,252,49,40,23,52,167,398,0,32,31,0,0,1,0
30618,Drew Eubanks,POR,2023,25,5,59,16,1164,147,216,3,7,144,209,57,87,98,201,299,71,29,69,46,132,354,0,29,32,0,0,1,0
30559,Damian Jones,UTA,2023,27,7,22,1,176,20,37,0,3,20,34,15,20,18,37,55,4,3,12,9,17,55,0,31,32,0,0,1,0
30510,Bruno Fernando,ATL,2023,24,4,33,4,370,50,96,0,1,50,95,30,44,49,75,124,31,6,31,22,69,130,0,31,31,0,0,1,0
30495,Boban Marjanović,HOU,2023,34,8,21,0,94,28,41,0,1,28,40,18,23,11,22,33,4,1,1,6,5,74,0,13,48,0,0,1,0
30492,Bismack Biyombo,PHO,2023,30,12,46,9,642,79,138,0,0,79,138,16,51,51,136,187,43,15,59,43,84,174,0,33,29,0,0,1,0
30477,Andre Drummond,CHI,2023,29,11,49,0,640,133,214,0,2,133,212,50,94,108,225,333,28,33,17,57,90,316,0,28,34,0,0,1,0
30511,Bruno Fernando,ATL,2023,24,4,31,4,364,48,93,0,1,48,92,30,44,48,74,122,30,6,31,20,68,126,0,31,31,0,0,1,0
30539,Christian Koloko,TOR,2023,22,1,46,19,663,61,126,1,9,60,117,35,53,71,76,147,22,13,48,18,111,158,0,31,32,0,0,1,0
30533,Chimezie Metu,SAC,2023,25,5,48,0,535,100,165,8,32,92,133,32,43,39,114,153,35,17,15,28,66,240,0,36,25,0,0,1,0
30531,Charles Bassey,SAS,2023,22,2,29,1,409,64,102,3,7,61,95,20,31,62,102,164,36,13,27,33,60,151,0,15,47,0,0,1,0
30823,Khem Birch,TOR,2023,30,6,20,0,162,19,32,1,2,18,30,4,5,8,17,25,7,5,5,8,24,43,0,31,32,0,0,1,0
30789,Kai Jones,CHO,2023,22,2,29,0,258,32,60,3,11,29,49,10,14,20,35,55,5,8,12,9,31,77,0,20,43,0,0,1,0
30743,John Butler,POR,2023,20,1,9,0,30,1,5,0,4,1,1,0,0,1,1,2,1,1,3,0,2,2,0,29,32,0,0,1,0
